auction_date,category,cattle_type,grade,head_count,weight_min,weight_max,avg_weight,price_min,price_max,avg_price,dressing,age,stage,total_receipts,feeder_cattle_total,slaughter_cattle_total,replacement_cattle_total
2023-03-21,FEEDER,HEIFER,M&L 1,1,505.0,505.0,505.0,182.0,182.0,182.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 1,1,565.0,565.0,565.0,172.0,172.0,172.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 1,2,605.0,620.0,613.0,162.0,164.0,163.01,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 1,15,675.0,675.0,675.0,161.75,161.75,161.75,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 2,1,340.0,340.0,340.0,196.0,196.0,196.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 2,4,365.0,370.0,366.0,192.0,196.0,193.5,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 2,9,405.0,435.0,419.0,182.0,188.0,185.21,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 2,7,460.0,485.0,474.0,179.0,186.0,183.98,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 2,3,535.0,535.0,535.0,176.0,176.0,176.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 2,1,580.0,580.0,580.0,165.0,165.0,165.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 2,2,605.0,605.0,605.0,158.0,158.0,158.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 2,1,760.0,760.0,760.0,148.0,148.0,148.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 3,2,325.0,325.0,325.0,186.0,191.0,188.5,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 3,1,480.0,480.0,480.0,175.0,175.0,175.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 3,3,515.0,515.0,515.0,165.0,165.0,165.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 3,1,575.0,575.0,575.0,156.0,156.0,156.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,HEIFER,M&L 3,2,715.0,730.0,723.0,141.0,145.0,143.02,,,,232,196.0,24.0,12
2023-03-21,FEEDER,STEER,M&L 1,2,360.0,365.0,363.0,228.0,232.0,230.01,,,,232,196.0,24.0,12
2023-03-21,FEEDER,STEER,M&L 1,1,515.0,515.0,515.0,204.0,204.0,204.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,STEER,M&L 2,1,560.0,560.0,560.0,187.0,187.0,187.0,,,,232,196.0,24.0,12
2023-03-21,FEEDER,STEER,M&L 3,1,745.0,745.0,745.0,150.0,150.0,150.0,,,,232,196.0,24.0,12
2023-03-21,REPLACEMENT,BRED COW,M&L 1-2,1,,,,1150.0,1150.0,1150.0,,2-8,T3,232,196.0,24.0,12
2023-03-21,REPLACEMENT,BRED COW,M&L 1-2,1,,,,725.0,725.0,725.0,,2-8,T2,232,196.0,24.0,12
2023-03-21,REPLACEMENT,BRED COW,M&L 1-2,6,,,,900.0,1000.0,941.67,,2-8,O,232,196.0,24.0,12
2023-03-21,SLAUGHTER,BULL,1-2,1,1550.0,1550.0,1550.0,99.0,99.0,99.0,Low,,,232,196.0,24.0,12
2023-03-21,SLAUGHTER,BULL,1-2,1,1775.0,1775.0,1775.0,120.0,120.0,120.0,High,,,232,196.0,24.0,12
2023-03-21,SLAUGHTER,BULL,M&L 3,1,1405.0,1405.0,1405.0,105.0,105.0,105.0,High,,,232,196.0,24.0,12
2023-03-21,SLAUGHTER,BULL,M&L 3,1,1470.0,1470.0,1470.0,96.0,96.0,96.0,Average,,,232,196.0,24.0,12
2023-03-21,SLAUGHTER,COW,Boner 80-85%,4,1020.0,1360.0,1156.0,84.0,89.0,86.56,Low,,,232,196.0,24.0,12
2023-03-21,SLAUGHTER,COW,Boner 80-85%,1,1175.0,1175.0,1175.0,90.0,90.0,90.0,Average,,,232,196.0,24.0,12
2023-03-21,SLAUGHTER,COW,Boner 80-85%,1,1320.0,1320.0,1320.0,104.0,104.0,104.0,High,,,232,196.0,24.0,12
2023-03-21,SLAUGHTER,COW,Lean 85-90%,3,860.0,910.0,877.0,68.0,70.0,69.31,Low,,,232,196.0,24.0,12
2023-03-21,SLAUGHTER,COW,Lean 85-90%,2,930.0,990.0,960.0,74.0,77.0,75.45,Average,,,232,196.0,24.0,12
2023-03-21,SLAUGHTER,COW,Lean 85-90%,2,1130.0,1220.0,1175.0,79.0,81.0,80.04,High,,,232,196.0,24.0,12
2023-03-28,FEEDER,BULL,M&L 1,2,325.0,340.0,333.0,234.0,236.0,234.98,,,,111,83.0,27.0,1
2023-03-28,FEEDER,BULL,M&L 1,3,380.0,380.0,380.0,226.0,226.0,226.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,BULL,M&L 1,1,420.0,420.0,420.0,218.0,218.0,218.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,BULL,M&L 1,1,490.0,490.0,490.0,202.0,202.0,202.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,BULL,M&L 2,1,320.0,320.0,320.0,228.0,228.0,228.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,BULL,M&L 2,4,370.0,390.0,384.0,210.0,216.0,214.05,,,,111,83.0,27.0,1
2023-03-28,FEEDER,BULL,M&L 2,2,505.0,530.0,518.0,187.0,190.0,188.46,,,,111,83.0,27.0,1
2023-03-28,FEEDER,BULL,M&L 3,1,535.0,535.0,535.0,178.0,178.0,178.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,BULL,M&L 3,1,560.0,560.0,560.0,175.0,175.0,175.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,BULL,M&L 3,1,675.0,675.0,675.0,166.0,166.0,166.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 1,2,320.0,320.0,320.0,200.0,200.0,200.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 1,1,375.0,375.0,375.0,198.0,198.0,198.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 1,1,405.0,405.0,405.0,194.0,194.0,194.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 1,2,560.0,570.0,565.0,169.0,170.0,169.5,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 1,1,630.0,630.0,630.0,164.0,164.0,164.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 2,1,285.0,285.0,285.0,198.0,198.0,198.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 2,2,365.0,395.0,380.0,184.0,190.0,187.12,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 2,2,575.0,595.0,585.0,164.0,167.0,165.53,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 2,2,630.0,630.0,630.0,159.0,159.0,159.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 2,1,660.0,660.0,660.0,155.0,155.0,155.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 3,2,280.0,280.0,280.0,190.0,190.0,190.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 3,1,390.0,390.0,390.0,182.0,182.0,182.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 3,2,555.0,590.0,573.0,154.0,157.0,155.55,,,,111,83.0,27.0,1
2023-03-28,FEEDER,HEIFER,M&L 3,1,675.0,675.0,675.0,152.0,152.0,152.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,STEER,M&L 1,2,560.0,560.0,560.0,200.0,200.0,200.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,STEER,M&L 2,1,660.0,660.0,660.0,169.0,169.0,169.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,STEER,M&L 3,1,625.0,625.0,625.0,172.0,172.0,172.0,,,,111,83.0,27.0,1
2023-03-28,FEEDER,STEER,M&L 3,1,670.0,670.0,670.0,165.0,165.0,165.0,,,,111,83.0,27.0,1
2023-03-28,REPLACEMENT,BRED COW,M&L 3,1,,,,775.0,775.0,775.0,,>8,T2,111,83.0,27.0,1
2023-03-28,SLAUGHTER,BULL,1-2,1,1185.0,1185.0,1185.0,114.0,114.0,114.0,Average,,,111,83.0,27.0,1
2023-03-28,SLAUGHTER,BULL,1-2,2,1295.0,1295.0,1295.0,102.0,102.0,102.0,Low,,,111,83.0,27.0,1
2023-03-28,SLAUGHTER,BULL,1-2,1,1870.0,1870.0,1870.0,120.0,120.0,120.0,High,,,111,83.0,27.0,1
2023-03-28,SLAUGHTER,BULL,M&L 3,4,1370.0,1515.0,1406.0,96.0,97.0,96.27,Low,,,111,83.0,27.0,1
2023-03-28,SLAUGHTER,BULL,M&L 3,4,1365.0,1470.0,1415.0,100.0,103.0,101.26,Average,,,111,83.0,27.0,1
2023-03-28,SLAUGHTER,COW,Boner 80-85%,2,990.0,1040.0,1015.0,90.0,93.0,91.54,Low,,,111,83.0,27.0,1
2023-03-28,SLAUGHTER,COW,Boner 80-85%,2,935.0,1155.0,1045.0,104.0,108.0,105.79,High,,,111,83.0,27.0,1
2023-03-28,SLAUGHTER,COW,Boner 80-85%,2,1005.0,1165.0,1085.0,99.0,100.0,99.54,Average,,,111,83.0,27.0,1
2023-03-28,SLAUGHTER,COW,Lean 85-90%,3,710.0,985.0,803.0,66.0,67.0,66.3,Low,,,111,83.0,27.0,1
2023-03-28,SLAUGHTER,COW,Lean 85-90%,2,970.0,1020.0,995.0,74.0,77.0,75.54,Average,,,111,83.0,27.0,1
2023-04-04,FEEDER,BULL,M&L 1,2,220.0,235.0,228.0,242.0,250.0,245.87,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 1,2,275.0,295.0,285.0,238.0,248.0,243.18,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 1,4,325.0,345.0,340.0,226.0,230.0,229.04,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 1,5,355.0,385.0,376.0,218.0,228.0,224.09,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 1,3,405.0,430.0,413.0,214.0,218.0,215.63,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 1,1,465.0,465.0,465.0,212.0,212.0,212.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 1,2,570.0,585.0,578.0,184.0,187.0,185.52,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 2,5,255.0,290.0,278.0,228.0,236.0,230.23,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 2,3,330.0,335.0,332.0,222.0,224.0,222.67,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 2,3,420.0,440.0,432.0,202.0,210.0,206.63,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 2,3,475.0,490.0,483.0,192.0,196.0,194.01,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 2,3,580.0,580.0,580.0,178.0,178.0,178.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 3,1,295.0,295.0,295.0,222.0,222.0,222.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 3,1,310.0,310.0,310.0,218.0,218.0,218.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 3,2,375.0,390.0,383.0,205.0,206.0,205.49,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 3,3,415.0,440.0,425.0,194.0,198.0,195.99,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 3,1,480.0,480.0,480.0,190.0,190.0,190.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 3,1,540.0,540.0,540.0,178.0,178.0,178.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,BULL,M&L 3,1,635.0,635.0,635.0,166.0,166.0,166.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 1,2,315.0,315.0,315.0,212.0,212.0,212.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 1,5,365.0,380.0,373.0,206.0,216.0,210.03,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 1,1,430.0,430.0,430.0,198.0,198.0,198.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 1,2,465.0,475.0,470.0,190.0,200.0,194.95,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 1,1,525.0,525.0,525.0,183.0,183.0,183.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 1,2,565.0,585.0,575.0,174.0,183.0,178.42,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 2,1,275.0,275.0,275.0,210.0,210.0,210.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 2,2,330.0,345.0,338.0,200.0,204.0,202.04,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 2,2,355.0,355.0,355.0,200.0,202.0,201.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 2,1,425.0,425.0,425.0,190.0,190.0,190.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 2,3,520.0,540.0,530.0,170.0,174.0,171.99,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 2,1,570.0,570.0,570.0,163.0,163.0,163.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 2,1,665.0,665.0,665.0,155.0,155.0,155.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 3,1,320.0,320.0,320.0,190.0,190.0,190.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 3,1,375.0,375.0,375.0,184.0,184.0,184.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,HEIFER,M&L 3,1,575.0,575.0,575.0,159.0,159.0,159.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,STEER,M&L 1,1,575.0,575.0,575.0,192.0,192.0,192.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,STEER,M&L 1,1,625.0,625.0,625.0,189.0,189.0,189.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,STEER,M&L 2,1,545.0,545.0,545.0,188.0,188.0,188.0,,,,175,99.0,34.0,42
2023-04-04,FEEDER,STEER,M&L 2,1,670.0,670.0,670.0,183.0,183.0,183.0,,,,175,99.0,34.0,42
2023-04-04,REPLACEMENT,BRED COW,M&L 1-2,2,,,,925.0,1225.0,1075.0,,2-8,T1,175,99.0,34.0,42
2023-04-04,REPLACEMENT,BRED COW,M&L 1-2,3,,,,1125.0,1275.0,1175.0,,2-8,T2,175,99.0,34.0,42
2023-04-04,REPLACEMENT,BRED COW,M&L 1-2,2,,,,1350.0,1450.0,1400.0,,2-8,T2,175,99.0,34.0,42
2023-04-04,REPLACEMENT,BRED COW,M&L 1-2,2,,,,1325.0,1350.0,1337.5,,2-8,T3,175,99.0,34.0,42
2023-04-04,REPLACEMENT,BRED COW,M&L 1-2,1,,,,725.0,725.0,725.0,,2-8,T1,175,99.0,34.0,42
2023-04-04,REPLACEMENT,BRED COW,M&L 1-2,6,,,,825.0,950.0,866.67,,2-8,T2,175,99.0,34.0,42
2023-04-04,REPLACEMENT,BRED COW,M&L 1-2,3,,,,850.0,1050.0,950.0,,2-8,T3,175,99.0,34.0,42
2023-04-04,REPLACEMENT,BRED COW,M&L 1-2,8,,,,1150.0,1400.0,1281.25,,2-8,O,175,99.0,34.0,42
2023-04-04,REPLACEMENT,BRED COW,M&L 1-2,2,,,,1025.0,1025.0,1025.0,,2-8,O,175,99.0,34.0,42
2023-04-04,SLAUGHTER,BULL,1-2,2,1485.0,1900.0,1693.0,110.0,112.0,111.12,Average,,,175,99.0,34.0,42
2023-04-04,SLAUGHTER,COW,Boner 80-85%,9,790.0,1360.0,1018.0,83.0,88.0,85.52,Low,,,175,99.0,34.0,42
2023-04-04,SLAUGHTER,COW,Boner 80-85%,1,1160.0,1160.0,1160.0,101.0,101.0,101.0,High,,,175,99.0,34.0,42
2023-04-04,SLAUGHTER,COW,Boner 80-85%,1,1185.0,1185.0,1185.0,89.0,89.0,89.0,Average,,,175,99.0,34.0,42
2023-04-04,SLAUGHTER,COW,Lean 85-90%,1,720.0,720.0,720.0,65.0,65.0,65.0,Low,,,175,99.0,34.0,42
2023-04-04,SLAUGHTER,COW,Lean 85-90%,1,915.0,915.0,915.0,83.0,83.0,83.0,High,,,175,99.0,34.0,42
2023-04-04,SLAUGHTER,COW,Lean 85-90%,4,805.0,1030.0,916.0,72.0,76.0,74.66,Average,,,175,99.0,34.0,42
2023-04-11,FEEDER,BULL,M&L 1,4,315.0,345.0,335.0,250.0,260.0,254.89,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 1,3,355.0,375.0,367.0,236.0,246.0,241.35,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 1,4,410.0,445.0,420.0,224.0,230.0,226.01,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 1,2,465.0,470.0,468.0,210.0,212.0,210.99,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 1,1,525.0,525.0,525.0,204.0,204.0,204.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 1,2,555.0,565.0,560.0,190.0,194.0,191.98,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 2,1,265.0,265.0,265.0,248.0,248.0,248.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 2,5,330.0,345.0,335.0,240.0,248.0,242.78,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 2,5,355.0,380.0,368.0,226.0,230.0,228.4,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 2,1,420.0,420.0,420.0,218.0,218.0,218.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 2,2,455.0,455.0,455.0,200.0,205.0,202.5,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 2,2,520.0,525.0,523.0,185.0,191.0,187.99,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 2,5,625.0,635.0,633.0,170.0,177.0,171.38,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 3,2,260.0,280.0,270.0,236.0,240.0,238.07,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 3,3,325.0,340.0,335.0,230.0,232.0,230.65,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 3,2,365.0,365.0,365.0,222.0,222.0,222.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 3,1,465.0,465.0,465.0,192.0,192.0,192.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 3,1,535.0,535.0,535.0,180.0,180.0,180.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 3,2,645.0,645.0,645.0,162.0,162.0,162.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 3,1,660.0,660.0,660.0,159.0,159.0,159.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,BULL,M&L 3,2,755.0,755.0,755.0,148.0,148.0,148.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 1,5,275.0,295.0,286.0,220.0,228.0,224.43,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 1,4,330.0,340.0,338.0,214.0,218.0,214.98,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 1,7,365.0,380.0,374.0,212.0,218.0,214.26,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 1,5,405.0,420.0,414.0,202.0,210.0,206.82,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 1,1,465.0,465.0,465.0,194.0,194.0,194.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 1,1,515.0,515.0,515.0,191.0,191.0,191.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 2,1,315.0,315.0,315.0,206.0,206.0,206.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 2,6,365.0,380.0,375.0,200.0,206.0,203.32,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 2,2,425.0,425.0,425.0,200.0,200.0,200.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 2,1,525.0,525.0,525.0,179.0,179.0,179.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 2,1,570.0,570.0,570.0,173.0,173.0,173.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 2,1,680.0,680.0,680.0,165.0,165.0,165.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 3,2,280.0,280.0,280.0,205.0,205.0,205.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 3,4,315.0,340.0,329.0,190.0,194.0,191.44,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 3,2,365.0,365.0,365.0,190.0,190.0,190.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 3,1,490.0,490.0,490.0,180.0,180.0,180.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,HEIFER,M&L 3,1,545.0,545.0,545.0,169.0,169.0,169.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,STEER,M&L 2,1,715.0,715.0,715.0,169.0,169.0,169.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,STEER,M&L 2,1,760.0,760.0,760.0,161.0,161.0,161.0,,,,171,136.0,26.0,9
2023-04-11,FEEDER,STEER,M&L 3,1,535.0,535.0,535.0,180.0,180.0,180.0,,,,171,136.0,26.0,9
2023-04-11,REPLACEMENT,BRED COW,M&L 1-2,1,,,,925.0,925.0,925.0,,2-8,T1,171,136.0,26.0,9
2023-04-11,REPLACEMENT,BRED COW,M&L 1-2,1,,,,925.0,925.0,925.0,,2-8,T2,171,136.0,26.0,9
2023-04-11,REPLACEMENT,BRED COW,M&L 3,1,,,,850.0,850.0,850.0,,>8,T2,171,136.0,26.0,9
2023-04-11,REPLACEMENT,BRED COW,M&L 3,2,,,,1375.0,1375.0,1375.0,,2-8,O,171,136.0,26.0,9
2023-04-11,SLAUGHTER,BULL,M&L 3,3,1170.0,1345.0,1268.0,95.0,100.0,97.76,Average,,,171,136.0,26.0,9
2023-04-11,SLAUGHTER,BULL,M&L 3,1,1320.0,1320.0,1320.0,103.0,103.0,103.0,High,,,171,136.0,26.0,9
2023-04-11,SLAUGHTER,COW,Boner 80-85%,4,905.0,1035.0,965.0,85.0,89.0,87.04,Low,,,171,136.0,26.0,9
2023-04-11,SLAUGHTER,COW,Boner 80-85%,2,1020.0,1350.0,1185.0,91.0,93.0,92.14,Average,,,171,136.0,26.0,9
2023-04-11,SLAUGHTER,COW,Lean 85-90%,2,770.0,845.0,808.0,67.0,69.0,68.05,Low,,,171,136.0,26.0,9
2023-04-11,SLAUGHTER,COW,Lean 85-90%,2,850.0,1075.0,963.0,83.0,84.0,83.44,High,,,171,136.0,26.0,9
2023-04-11,SLAUGHTER,COW,Lean 85-90%,1,970.0,970.0,970.0,74.0,74.0,74.0,Average,,,171,136.0,26.0,9
2023-04-18,FEEDER,BULL,M&L 1,2,255.0,255.0,255.0,244.0,244.0,244.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 1,3,325.0,330.0,327.0,240.0,246.0,242.02,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 1,3,380.0,385.0,383.0,236.0,238.0,236.66,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 1,2,425.0,430.0,428.0,225.0,228.0,226.51,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 1,2,455.0,465.0,460.0,210.0,218.0,213.96,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 1,2,505.0,545.0,525.0,199.0,200.0,199.48,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 1,3,565.0,580.0,573.0,193.0,196.0,194.33,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 1,2,615.0,625.0,620.0,190.0,194.0,191.98,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 2,1,230.0,230.0,230.0,242.0,242.0,242.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 2,2,280.0,280.0,280.0,240.0,240.0,240.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 2,3,370.0,395.0,387.0,218.0,224.0,222.09,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 2,4,415.0,435.0,428.0,212.0,218.0,215.01,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 2,4,470.0,485.0,478.0,200.0,208.0,203.94,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 2,1,515.0,515.0,515.0,188.0,188.0,188.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 2,2,560.0,565.0,563.0,186.0,190.0,187.99,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 3,3,285.0,285.0,285.0,220.0,220.0,220.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 3,4,355.0,390.0,369.0,210.0,216.0,212.58,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 3,9,415.0,440.0,423.0,206.0,210.0,207.54,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 3,5,465.0,475.0,469.0,192.0,198.0,195.97,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 3,2,515.0,515.0,515.0,184.0,184.0,184.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 3,1,570.0,570.0,570.0,183.0,183.0,183.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,BULL,M&L 3,2,685.0,685.0,685.0,170.0,170.0,170.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,HEIFER,M&L 1,3,275.0,280.0,277.0,218.0,226.0,222.02,,,,191,169.0,18.0,4
2023-04-18,FEEDER,HEIFER,M&L 1,2,355.0,355.0,355.0,222.0,222.0,222.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,HEIFER,M&L 1,2,415.0,440.0,428.0,204.0,208.0,205.94,,,,191,169.0,18.0,4
2023-04-18,FEEDER,HEIFER,M&L 1,3,460.0,465.0,462.0,202.0,204.0,202.67,,,,191,169.0,18.0,4
2023-04-18,FEEDER,HEIFER,M&L 1,5,505.0,515.0,510.0,189.0,196.0,191.22,,,,191,169.0,18.0,4
2023-04-18,FEEDER,HEIFER,M&L 1,6,642.0,642.0,642.0,176.0,176.0,176.0,,,,191,169.0,18.0,4
2023-04-18,FEEDER,HEIFER,M&L 2,1,245.0,245.0,245.0,216.0,216.0,216.0,,,,191,169.0,18.0,4
